bar_height,central_price,ewma_price,ewma_deviation,forward_mid,position_bias,forward_high_order_price,forward_low_order_price,sell_rate,buy_rate,order_size,eemr_position,eemr_aep,eemr_reference_price,eemr_pnl,forward_high_pre_aep_adj,forward_low_pre_aep_adj,forward_ask_prices,forward_ask_sizes,forward_bid_prices,forward_bid_sizes
15.19999999999709,104094.9,104099.48581599936,14.456666588251007,104099.48581599936,-0.0,104599.48581599936,103599.48581599936,0.0,0.0,0.01,0,0,104099.48581599936,0,104599.48581599936,103599.48581599936,[104599.48581599936],[np.float64(0.01)],[103599.48581599936],[np.float64(0.01)]
16.69999999999709,104106.2,104104.52145399983,16.13916664706057,104104.52145399983,-0.0,104604.52145399983,103604.52145399983,0.0,0.0,0.01,0,0,104104.52145399983,0,104604.52145399983,103604.52145399983,[104604.52145399983],[np.float64(0.01)],[103604.52145399983],[np.float64(0.01)]
13.30000000000291,104096.1,104098.20536349996,14.009791661767325,104098.20536349996,-0.0,104598.20536349996,103598.20536349996,0.0,0.0,0.01,0,0,104098.20536349996,0,104598.20536349996,103598.20536349996,[104598.20536349996],[np.float64(0.01)],[103598.20536349996],[np.float64(0.01)]
11.30000000000291,104084.9,104088.22634087497,11.977447915444014,104088.22634087497,-0.0,104588.22634087497,103588.22634087497,0.0,0.0,0.01,0,0,104088.22634087497,0,104588.22634087497,103588.22634087497,[104588.22634087497],[np.float64(0.01)],[103588.22634087497],[np.float64(0.01)]
12.89999999999418,104072.1,104076.13158521875,12.669361978856639,104076.13158521875,-0.0,104576.13158521875,103576.13158521875,0.0,0.0,0.01,0,0,104076.13158521875,0,104576.13158521875,103576.13158521875,[104576.13158521875],[np.float64(0.01)],[103576.13158521875],[np.float64(0.01)]
20.60000000000582,104055.8,104060.8828963047,18.617340494718526,104060.8828963047,-0.0,104560.8828963047,103560.8828963047,0.0,0.0,0.01,0,0,104060.8828963047,0,104560.8828963047,103560.8828963047,[104560.8828963047],[np.float64(0.01)],[103560.8828963047],[np.float64(0.01)]
11.5,104044.4,104048.52072407617,13.279335123679632,104048.52072407617,-0.0,104548.52072407617,103548.52072407617,0.0,0.0,0.01,0,0,104048.52072407617,0,104548.52072407617,103548.52072407617,[104548.52072407617],[np.float64(0.01)],[103548.52072407617],[np.float64(0.01)]
12.39999999999418,104032.1,104036.20518101906,12.619833780915542,104036.20518101906,-0.0,104536.20518101906,103536.20518101906,0.0,0.0,0.01,0,0,104036.20518101906,0,104536.20518101906,103536.20518101906,[104536.20518101906],[np.float64(0.01)],[103536.20518101906],[np.float64(0.01)]
16.60000000000582,104015.6,104020.75129525477,15.604958445233251,104020.75129525477,-0.0,104520.75129525477,103520.75129525477,0.0,0.0,0.01,0,0,104020.75129525477,0,104520.75129525477,103520.75129525477,[104520.75129525477],[np.float64(0.01)],[103520.75129525477],[np.float64(0.01)]
10.30000000000291,104005.4,104009.23782381369,11.626239611310496,104009.23782381369,-0.0,104509.23782381369,103509.23782381369,0.0,0.0,0.01,0,0,104009.23782381369,0,104509.23782381369,103509.23782381369,[104509.23782381369],[np.float64(0.01)],[103509.23782381369],[np.float64(0.01)]
13.0,103992.5,103996.68445595342,12.656559902827624,103996.68445595342,-0.0,104496.68445595342,103496.68445595342,0.0,0.0,0.01,0,0,103996.68445595342,0,104496.68445595342,103496.68445595342,[104496.68445595342],[np.float64(0.01)],[103496.68445595342],[np.float64(0.01)]
18.80000000000291,103974.1,103979.74611398837,17.26413997570909,103979.74611398837,-0.0,104479.74611398837,103479.74611398837,0.0,0.0,0.01,0,0,103979.74611398837,0,104479.74611398837,103479.74611398837,[104479.74611398837],[np.float64(0.01)],[103479.74611398837],[np.float64(0.01)]
12.0,103962.2,103966.58652849708,13.316034993927271,103966.58652849708,-0.0,104466.58652849708,103466.58652849708,0.0,0.0,0.01,0,0,103966.58652849708,0,104466.58652849708,103466.58652849708,[104466.58652849708],[np.float64(0.01)],[103466.58652849708],[np.float64(0.01)]
11.5,103950.8,103954.74663212427,11.954008748481819,103954.74663212427,-0.0,104454.74663212427,103454.74663212427,0.0,0.0,0.01,0,0,103954.74663212427,0,104454.74663212427,103454.74663212427,[104454.74663212427],[np.float64(0.01)],[103454.74663212427],[np.float64(0.01)]
13.400000000008731,103937.5,103941.81165803107,13.038502187127003,103941.81165803107,-0.0,104441.81165803107,103441.81165803107,0.0,0.0,0.01,0,0,103941.81165803107,0,104441.81165803107,103441.81165803107,[104441.81165803107],[np.float64(0.01)],[103441.81165803107],[np.float64(0.01)]
