timestamp,trend_strength_value,trend_strength_ewma,trend_strength_double_ewma,trend_strength_double_ewma_slope,buildup_in_progress,reduction_in_progress,buildup_step_size,reduction_step_size,position_multiplier,target_position,slope_sign_count,trend_status
2025-05-12 13:35:05.192,-1,-0.0043309089750493135,-9.957399030377609e-05,-6.575178919777171e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:35:06.262,1,-0.0038287435205618444,-0.00010069274116285338,-7.46977633062616e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:35:06.662,1,-0.003326829148801619,-0.00010166058208514491,-8.063657077269704e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:35:06.892,1,-0.0028251657342272733,-0.00010247763363078745,-8.657061598849484e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:35:08.692,1,-0.0023237531513602147,-0.0001031440162861062,-8.949990187263494e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:35:09.572,1,-0.0018225912747845898,-0.00010365985046365568,-8.942683134247599e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:35:11.693,-1,-0.002321679979147143,-0.00010432525650226066,-8.935380584375614e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:35:13.462,-1,-0.002820519139157514,-0.00010514011466705715,-8.928082535141041e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:35:18.912,-1,-0.0033191088795878803,-0.00010610430529653329,-8.920788984038776e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:35:20.353,-1,-0.0038174493251480314,-0.00010721770880248863,-8.913499928565004e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:35:22.533,-1,-0.004315540600485402,-0.00010848020566999336,-8.906215366217264e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:35:27.882,1,-0.0038133828301852146,-0.00010959167645734781,-8.898935294494422e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:35:33.212,-1,-0.0043114761387700665,-0.00011085224179604148,-9.191659710896575e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:35:35.562,1,-0.003809320400700737,-0.00011196178224371276,-9.484148612925316e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:35:39.103,-1,-0.004307415740500331,-0.00011322041843118962,-1.0076402145083418e-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:35:41.653,1,-0.0038052620326301367,-0.00011432803091544918,-1.0668180451793495e-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:35:42.772,1,-0.0033033594016138768,-0.0001152847403266586,-1.0959483824397932e-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:35:43.772,-1,-0.003801707721913015,-0.00011639066722113437,-1.1250552554077217e-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:35:47.482,-1,-0.004299806868052003,-0.00011764569208138348,-1.1541386784850191e-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:35:48.373,1,-0.003797656964618033,-0.00011874969546314436,-1.1531986660655733e-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:35:48.472,1,-0.003295758136135779,-0.00011970279799534604,-1.1222592325352689e-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:35:50.602,-1,-0.003794110257067656,-0.00012080512023306762,-1.1213443775719816e-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:35:53.922,-1,-0.0042922132019390675,-0.00012205654265757928,-1.12043008615378e-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:35:59.003,1,-0.0037900670953381534,-0.00012315694582338334,-1.119516357967058e-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:36:01.353,1,-0.0032881720617905395,-0.00012410645035817338,-1.0886031926983765e-06,False,False,1,1,1,-0.01,-2,None
