timestamp,central_price,ewma_price,ewma_deviation,forward_mid,position_bias,forward_high_order_price,forward_low_order_price,prev_target_position,target_position,aep_adjustment_high,aep_adjustment_low,avg_entry_price,bar_height,sell_rate,buy_rate,sell_trade,sell_trade_price,buy_trade,buy_trade_price
2025-05-12 13:30:14.039,,104141.14933984,13.34510071,104141.14933984,0.0,104641.14933984,103641.1493,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:14.219,,104127.23733496,14.58627518,104127.23733496,0.0,104627.23733496,103627.2373,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:15.879,,104133.20933374,14.74656879,104133.20933374,0.0,104633.20933374,103633.2093,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:16.029,,104142.20233343,11.1866422,104142.20233343,0.0,104642.20233343,103642.2023,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:18.929,,104153.67558336,15.54666055,104153.67558336,0.0,104653.67558336,103653.6756,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:21.459,,104146.86889584,18.43666514,104146.86889584,0.0,104646.86889584,103646.8689,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:22.619,,104135.79222396,13.98416628,104135.79222396,0.0,104635.79222396,103635.7922,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:25.979,,104123.87305599,17.82104157,104123.87305599,0.0,104623.87305599,103623.8731,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:27.979,,104113.243264,12.10526039,104113.243264,0.0,104613.243264,103613.2433,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:28.799,,104099.485816,14.1263151,104099.485816,0.0,104599.485816,103599.4858,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:29.469,,104104.521454,15.90657877,104104.521454,0.0,104604.521454,103604.5215,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:31.699,,104098.2053635,13.80164469,104098.2053635,0.0,104598.2053635,103598.2054,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:31.839,,104088.22634087,11.85041117,104088.22634087,0.0,104588.22634087,103588.2263,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:33.169,,104076.13158522,12.56260279,104076.13158522,0.0,104576.13158522,103576.1316,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:34.202,,104060.8828963,15.3656507,104060.8828963,0.0,104560.8828963,103560.8829,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:34.659,,104048.52072408,12.39141267,104048.52072408,0.0,104548.52072408,103548.5207,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:39.129,,104036.20518102,12.32285317,104036.20518102,0.0,104536.20518102,103536.2052,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:39.279,,104020.75129525,15.45571329,104020.75129525,0.0,104520.75129525,103520.7513,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:40.309,,104009.23782381,11.51392832,104009.23782381,0.0,104509.23782381,103509.2378,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:40.989,,103996.68445595,12.55348208,103996.68445595,0.0,104496.68445595,103496.6845,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:41.149,,103979.74611399,16.93837052,103979.74611399,0.0,104479.74611399,103479.7461,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:42.039,,103966.5865285,13.15959263,103966.5865285,0.0,104466.5865285,103466.5865,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:42.179,,103954.74663212,11.83989816,103954.74663212,0.0,104454.74663212,103454.7466,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:42.339,,103941.81165803,12.93497454,103941.81165803,0.0,104441.81165803,103441.8117,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:43.010,,103928.15291451,13.65874363,103928.15291451,0.0,104428.15291451,103428.1529,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:43.143,,103914.46322863,16.83968591,103914.46322863,0.0,104414.46322863,103414.4632,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:44.429,,103919.74080716,16.65992148,103919.74080716,0.0,104419.74080716,103419.7408,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:44.559,,103930.43520179,13.53998037,103930.43520179,0.0,104430.43520179,103430.4352,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:45.429,,103940.90880045,11.18499509,103940.90880045,0.0,104440.90880045,103440.9088,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:45.560,,103953.87720011,13.14624877,103953.87720011,0.0,104453.87720011,103453.8772,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:45.710,,103968.44430003,14.61156219,103968.44430003,0.0,104468.44430003,103468.4443,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:46.749,,103980.03607501,11.60289055,103980.03607501,0.0,104480.03607501,103480.0361,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:47.629,,103974.45901875,17.07572264,103974.45901875,0.0,104474.45901875,103474.459,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:47.879,,103963.68975469,13.64393066,103963.68975469,0.0,104463.68975469,103463.6898,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:50.369,,103951.99743867,14.58598266,103951.99743867,0.0,104451.99743867,103451.9974,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:50.988,,103957.92435967,12.49649567,103957.92435967,0.0,104457.92435967,103457.9244,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:51.309,,103967.80608992,11.52412392,103967.80608992,0.0,104467.80608992,103467.8061,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:51.659,,103978.37652248,10.98103098,103978.37652248,0.0,104478.37652248,103478.3765,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:51.799,,103988.51913062,10.24525774,103988.51913062,0.0,104488.51913062,103488.5191,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:52.211,,103982.20478265,11.41131444,103982.20478265,0.0,104482.20478265,103482.2048,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:53.139,,103989.47619566,17.70282861,103989.47619566,0.0,104489.47619566,103489.4762,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:54.929,,103981.09404892,20.62570715,103981.09404892,0.0,104481.09404892,103481.094,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:55.879,,103987.24851223,19.55642679,103987.24851223,0.0,104487.24851223,103487.2485,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:56.317,,103974.46212806,19.2141067,103974.46212806,0.0,104474.46212806,103474.4621,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:58.819,,103980.79053201,14.32852667,103980.79053201,0.0,104480.79053201,103480.7905,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:02.699,,103994.972633,22.40713167,103994.972633,0.0,104494.972633,103494.9726,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:03.599,,104006.31815825,13.40178292,104006.31815825,0.0,104506.31815825,103506.3182,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:03.729,,104025.72953956,19.92544573,104025.72953956,0.0,104525.72953956,103525.7295,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:05.690,,104021.58238489,13.98136143,104021.58238489,0.0,104521.58238489,103521.5824,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:05.829,,104012.29559622,11.74534036,104012.29559622,0.0,104512.29559622,103512.2956,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:06.439,,104017.69889906,10.66133509,104017.69889906,0.0,104517.69889906,103517.6989,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:07.129,,104006.07472476,15.64033377,104006.07472476,0.0,104506.07472476,103506.0747,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:09.249,,104010.66868119,14.03508344,104010.66868119,0.0,104510.66868119,103510.6687,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:09.379,,104024.8671703,16.55877086,104024.8671703,0.0,104524.8671703,103524.8672,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:09.510,,104039.21679257,14.93969272,104039.21679257,0.0,104539.21679257,103539.2168,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:11.179,,104035.30419814,11.23492318,104035.30419814,0.0,104535.30419814,103535.3042,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:13.189,,104042.42604954,13.90873079,104042.42604954,0.0,104542.42604954,103542.426,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:14.479,,104036.33151238,12.5521827,104036.33151238,0.0,104536.33151238,103536.3315,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:14.719,,104026.7078781,11.23804567,104026.7078781,0.0,104526.7078781,103526.7079,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:14.909,,104009.97696952,17.13451142,104009.97696952,0.0,104509.97696952,103509.977,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:17.799,,104015.91924238,17.63362785,104015.91924238,0.0,104515.91924238,103515.9192,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:17.929,,104027.6048106,14.60840696,104027.6048106,0.0,104527.6048106,103527.6048,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:18.369,,104039.60120265,12.72710174,104039.60120265,0.0,104539.60120265,103539.6012,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:18.989,,104030.60030066,15.18177544,104030.60030066,0.0,104530.60030066,103530.6003,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:21.469,,104020.40007517,11.74544386,104020.40007517,0.0,104520.40007517,103520.4001,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:22.311,,104006.67501879,14.11136096,104006.67501879,0.0,104506.67501879,103506.675,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:25.929,,104011.0437547,16.12784024,104011.0437547,0.0,104511.0437547,103511.0438,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:26.169,,104020.53593867,12.43196006,104020.53593867,0.0,104520.53593867,103520.5359,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:26.439,,104031.45898467,11.65799002,104031.45898467,0.0,104531.45898467,103531.459,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:26.579,,104044.01474617,12.7394975,104044.01474617,0.0,104544.01474617,103544.0147,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:29.579,,104038.07868654,18.03487438,104038.07868654,0.0,104538.07868654,103538.0787,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:30.629,,104044.39467164,17.03371859,104044.39467164,0.0,104544.39467164,103544.3947,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:30.769,,104059.77366791,18.05842965,104059.77366791,0.0,104559.77366791,103559.7737,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:31.049,,104071.64341698,12.53960741,104071.64341698,0.0,104571.64341698,103571.6434,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:32.369,,104066.58585424,12.05990185,104066.58585424,0.0,104566.58585424,103566.5859,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:35.059,,104076.57146356,19.36497546,104076.57146356,0.0,104576.57146356,103576.5715,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:35.299,,104089.56786589,15.34124387,104089.56786589,0.0,104589.56786589,103589.5679,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:36.949,,104083.21696647,14.41031097,104083.21696647,0.0,104583.21696647,103583.217,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:37.359,,104073.37924162,11.85257774,104073.37924162,0.0,104573.37924162,103573.3792,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:39.429,,104078.6448104,10.68814444,104078.6448104,0.0,104578.6448104,103578.6448,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:42.069,,104072.2362026,15.87203611,104072.2362026,0.0,104572.2362026,103572.2362,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:43.289,,104059.83405065,14.76800903,104059.83405065,0.0,104559.83405065,103559.8341,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:43.809,,104064.38351266,15.54200226,104064.38351266,0.0,104564.38351266,103564.3835,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:43.946,,104075.79587817,14.16050056,104075.79587817,0.0,104575.79587817,103575.7959,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:44.079,,104089.89896954,14.79012514,104089.89896954,0.0,104589.89896954,103589.899,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:46.359,,104084.04974239,13.44753129,104084.04974239,0.0,104584.04974239,103584.0497,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:54.119,,104092.2624356,20.01188282,104092.2624356,0.0,104592.2624356,103592.2624,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:31:55.199,,104102.2656089,12.95297071,104102.2656089,0.0,104602.2656089,103602.2656,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:32:00.529,,104088.86640222,23.71324268,104088.86640222,0.0,104588.86640222,103588.8664,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:32:01.349,,104094.51660056,18.15331067,104094.51660056,0.0,104594.51660056,103594.5166,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:32:01.484,,104104.17915014,12.78832767,104104.17915014,0.0,104604.17915014,103604.1792,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:32:01.679,,104115.96978753,12.57208192,104115.96978753,0.0,104615.96978753,103615.9698,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:32:01.829,,104126.86744688,11.09302048,104126.86744688,0.0,104626.86744688,103626.8674,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:32:03.079,,104139.34186172,12.52325512,104139.34186172,0.0,104639.34186172,103639.3419,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:32:04.069,,104134.58546543,15.80581378,104134.58546543,0.0,104634.58546543,103634.5855,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:32:04.979,,104144.19636636,14.75145344,104144.19636636,0.0,104644.19636636,103644.1964,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:32:05.239,,104138.19909159,12.08786336,104138.19909159,0.0,104638.19909159,103638.1991,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:32:05.879,,104127.0997729,12.62196584,104127.0997729,0.0,104627.0997729,103627.0998,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:32:06.439,,104112.92494322,14.55549146,104112.92494322,0.0,104612.92494322,103612.9249,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:32:10.529,,104093.48123581,19.53887287,104093.48123581,0.0,104593.48123581,103593.4812,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:32:10.679,,104079.47030895,14.03471822,104079.47030895,0.0,104579.47030895,103579.4703,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:32:11.949,,104086.24257724,17.30867955,104086.24257724,0.0,104586.24257724,103586.2426,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:32:12.139,,104096.18564431,12.57716989,104096.18564431,0.0,104596.18564431,103596.1856,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:32:13.012,,104087.27141108,21.59429247,104087.27141108,0.0,104587.27141108,103587.2714,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:32:13.489,,104074.99285277,17.92357312,104074.99285277,0.0,104574.99285277,103574.9929,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:32:14.100,,104060.07321319,16.33089328,104060.07321319,0.0,104560.07321319,103560.0732,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:32:14.359,,104048.8433033,11.58272332,104048.8433033,0.0,104548.8433033,103548.8433,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
