timestamp,request_type,duration,d2d,tq,to,oq,tick_ts,order_ts,deque_ts,clOrdId
2025-05-12 13:29:21.051135,CANCEL,1.8,0.052,0.02,0.04,0.01,1837333427690096,1837333427730613,1837333427741794,
2025-05-12 13:29:21.051153,CANCEL,1.8,0.049,0.02,0.03,0.02,1837333427690096,1837333427723239,1837333427739249,
2025-05-12 13:29:21.054199,NEW,4.7,0.182,0.02,0.05,0.13,1837333427690096,1837333427740672,1837333427872302,
2025-05-12 13:29:21.059172,NEW,9.8,0.067,0.02,0.06,0.01,1837333427690096,1837333427751542,1837333427757323,
2025-05-12 13:29:23.090611,CANCEL,1.7,0.072,0.05,0.07,0.01,1837335467272981,1837335467338716,1837335467345379,
2025-05-12 13:29:23.092234,CANCEL,3.3,0.086,0.05,0.07,0.02,1837335467272981,1837335467343084,1837335467358504,
2025-05-12 13:29:23.093433,NEW,4.4,0.102,0.05,0.1,0.0,1837335467272981,1837335467372009,1837335467375336,
2025-05-12 13:29:23.095054,NEW,6.1,0.121,0.05,0.09,0.03,1837335467272981,1837335467359576,1837335467393530,
2025-05-12 13:29:24.849919,CANCEL,1.4,0.079,0.03,0.06,0.02,1837337226801913,1837337226857328,1837337226881023,
2025-05-12 13:29:24.850784,CANCEL,2.3,0.097,0.03,0.07,0.03,1837337226801913,1837337226869491,1837337226899067,
2025-05-12 13:29:24.852411,NEW,3.9,0.106,0.03,0.1,0.01,1837337226801913,1837337226898025,1837337226908385,
2025-05-12 13:29:24.852659,NEW,4.1,0.112,0.03,0.08,0.03,1837337226801913,1837337226885942,1837337226913725,
2025-05-12 13:29:27.770535,CANCEL,1.7,0.109,0.05,0.07,0.04,1837340147076745,1837340147147269,1837340147185882,
2025-05-12 13:29:27.770543,CANCEL,1.7,0.148,0.05,0.08,0.07,1837340147076745,1837340147155544,1837340147224756,
2025-05-12 13:29:27.773800,NEW,5.0,0.136,0.05,0.11,0.02,1837340147076745,1837340147190180,1837340147212973,
2025-05-12 13:29:27.776443,NEW,7.6,0.156,0.05,0.13,0.03,1837340147076745,1837340147202313,1837340147232500,
2025-05-12 13:29:28.850318,CANCEL,1.6,0.058,0.04,0.05,0.01,1837341227075512,1837341227127511,1837341227133382,
2025-05-12 13:29:28.851604,CANCEL,2.8,0.07,0.04,0.06,0.01,1837341227075512,1837341227132200,1837341227145986,
2025-05-12 13:29:28.854213,NEW,5.4,0.09,0.04,0.07,0.02,1837341227075512,1837341227144944,1837341227165253,
2025-05-12 13:29:28.883798,NEW,35.0,0.088,0.04,0.08,0.01,1837341227075512,1837341227156286,1837341227163379,
2025-05-12 13:29:33.052929,CANCEL,2.5,0.054,0.03,0.05,0.01,1837345428724920,1837345428770457,1837345428779333,
2025-05-12 13:29:33.052967,CANCEL,2.5,0.077,0.03,0.05,0.03,1837345428724920,1837345428776228,1837345428801936,
2025-05-12 13:29:33.054984,NEW,4.6,0.094,0.03,0.07,0.02,1837345428724920,1837345428796216,1837345428818638,
2025-05-12 13:29:33.057005,NEW,6.6,0.095,0.03,0.08,0.01,1837345428724920,1837345428809641,1837345428820411,
2025-05-12 13:29:33.186305,CANCEL,2.1,0.072,0.05,0.07,0.0,1837345562490031,1837345562556958,1837345562561817,
2025-05-12 13:29:33.186313,CANCEL,2.1,0.09,0.05,0.07,0.02,1837345562490031,1837345562561768,1837345562580383,
2025-05-12 13:29:33.188926,NEW,4.7,0.117,0.05,0.1,0.01,1837345562490031,1837345562592506,1837345562607174,
2025-05-12 13:29:33.191174,NEW,7.0,0.125,0.05,0.09,0.03,1837345562490031,1837345562579812,1837345562614678,
2025-05-12 13:29:43.110326,CANCEL,1.7,0.079,0.04,0.06,0.02,1837355486952648,1837355487013103,1837355487031578,
2025-05-12 13:29:43.110340,CANCEL,1.7,0.087,0.04,0.07,0.02,1837355486952648,1837355487021309,1837355487039854,
2025-05-12 13:29:43.112121,NEW,3.4,0.11,0.04,0.1,0.01,1837355486952648,1837355487055403,1837355487062587,
2025-05-12 13:29:43.113643,NEW,5.0,0.102,0.04,0.08,0.02,1837355486952648,1837355487036127,1837355487054832,
2025-05-12 13:29:43.410699,CANCEL,1.6,0.082,0.04,0.06,0.02,1837355787380215,1837355787441041,1837355787461730,
2025-05-12 13:29:43.411915,CANCEL,2.8,0.098,0.04,0.07,0.03,1837355787380215,1837355787452182,1837355787478011,
2025-05-12 13:29:43.413052,NEW,3.9,0.129,0.04,0.11,0.02,1837355787380215,1837355787487850,1837355787509180,
2025-05-12 13:29:43.415388,NEW,6.3,0.112,0.04,0.08,0.03,1837355787380215,1837355787463052,1837355787492679,
2025-05-12 13:29:44.100338,CANCEL,1.9,0.055,0.03,0.05,0.01,1837356476815942,1837356476866287,1837356476871317,
2025-05-12 13:29:44.100349,CANCEL,1.9,0.068,0.03,0.05,0.01,1837356476815942,1837356476870255,1837356476884111,
2025-05-12 13:29:44.102809,NEW,4.3,0.102,0.03,0.07,0.03,1837356476815942,1837356476885864,1837356476917595,
2025-05-12 13:29:44.103648,NEW,5.1,0.147,0.03,0.14,0.0,1837356476815942,1837356476958953,1837356476962841,
2025-05-12 13:29:46.290171,CANCEL,1.5,0.068,0.04,0.06,0.01,1837358667012482,1837358667069219,1837358667080901,
2025-05-12 13:29:46.291215,CANCEL,2.5,0.085,0.04,0.07,0.01,1837358667012482,1837358667082695,1837358667097563,
2025-05-12 13:29:46.292388,NEW,3.7,0.107,0.04,0.1,0.01,1837358667012482,1837358667110097,1837358667119886,
2025-05-12 13:29:46.293087,NEW,4.4,0.105,0.04,0.08,0.02,1837358667012482,1837358667094868,1837358667117481,
2025-05-12 13:30:00.590155,CANCEL,1.4,0.068,0.04,0.05,0.01,1837372967053055,1837372967107328,1837372967121154,
2025-05-12 13:30:00.590505,CANCEL,1.8,0.081,0.04,0.06,0.02,1837372967053055,1837372967113960,1837372967134299,
2025-05-12 13:30:00.592748,NEW,4.0,0.093,0.04,0.08,0.02,1837372967053055,1837372967129741,1837372967145921,
2025-05-12 13:30:00.592751,NEW,4.0,0.084,0.04,0.07,0.01,1837372967053055,1837372967122096,1837372967136574,
2025-05-12 13:30:00.739837,CANCEL,1.5,0.044,0.03,0.04,0.0,1837373116689132,1837373116729298,1837373116732875,
2025-05-12 13:30:00.740026,CANCEL,1.7,0.066,0.03,0.04,0.02,1837373116689132,1837373116732224,1837373116754977,
2025-05-12 13:30:00.744052,NEW,5.7,0.077,0.03,0.06,0.02,1837373116689132,1837373116746852,1837373116766319,
2025-05-12 13:30:00.744157,NEW,5.8,0.075,0.03,0.07,0.01,1837373116689132,1837373116755559,1837373116763834,
2025-05-12 13:30:00.971088,CANCEL,1.7,0.056,0.03,0.04,0.02,1837373347674155,1837373347715083,1837373347730181,
2025-05-12 13:30:00.971252,CANCEL,1.9,0.066,0.03,0.05,0.02,1837373347674155,1837373347722356,1837373347740391,
2025-05-12 13:30:00.973061,NEW,3.7,0.078,0.03,0.05,0.02,1837373347674155,1837373347729039,1837373347752233,
2025-05-12 13:30:00.973200,NEW,3.8,0.076,0.03,0.06,0.01,1837373347674155,1837373347737766,1837373347750650,
2025-05-12 13:30:01.460753,CANCEL,1.8,0.072,0.05,0.06,0.01,1837373837243640,1837373837304806,1837373837315767,
2025-05-12 13:30:01.462066,CANCEL,3.1,0.092,0.05,0.07,0.02,1837373837243640,1837373837316418,1837373837335534,
2025-05-12 13:30:01.463839,NEW,4.9,0.098,0.05,0.08,0.02,1837373837243640,1837373837323652,1837373837341555,
2025-05-12 13:30:01.464024,NEW,5.1,0.103,0.05,0.09,0.02,1837373837243640,1837373837329352,1837373837346375,
2025-05-12 13:30:01.600220,CANCEL,1.5,0.042,0.03,0.04,0.0,1837373977044288,1837373977081779,1837373977086778,
2025-05-12 13:30:01.600555,CANCEL,1.8,0.059,0.03,0.04,0.02,1837373977044288,1837373977085065,1837373977103169,
2025-05-12 13:30:01.603647,NEW,4.9,0.067,0.03,0.05,0.01,1837373977044288,1837373977099061,1837373977111776,
2025-05-12 13:30:01.603647,NEW,4.9,0.061,0.03,0.05,0.01,1837373977044288,1837373977093230,1837373977104903,
2025-05-12 13:30:02.790535,CANCEL,1.8,0.055,0.04,0.05,0.01,1837375167028711,1837375167077353,1837375167084176,
2025-05-12 13:30:02.790545,CANCEL,1.8,0.071,0.04,0.05,0.02,1837375167028711,1837375167081781,1837375167099335,
2025-05-12 13:30:02.792499,NEW,3.8,0.083,0.04,0.07,0.01,1837375167028711,1837375167099485,1837375167111979,
2025-05-12 13:30:02.799098,NEW,10.4,0.078,0.04,0.06,0.01,1837375167028711,1837375167093453,1837375167106939,
2025-05-12 13:30:03.430679,CANCEL,1.8,0.07,0.05,0.06,0.01,1837375807190017,1837375807251934,1837375807260000,
2025-05-12 13:30:03.430693,CANCEL,1.8,0.08,0.05,0.07,0.01,1837375807190017,1837375807255982,1837375807269758,
2025-05-12 13:30:03.433102,NEW,4.2,0.094,0.05,0.09,0.01,1837375807190017,1837375807276180,1837375807283845,
2025-05-12 13:30:03.433919,NEW,5.0,0.098,0.05,0.08,0.02,1837375807190017,1837375807266632,1837375807287712,
2025-05-12 13:30:04.360237,CANCEL,1.5,0.068,0.04,0.06,0.01,1837376737101863,1837376737160574,1837376737169551,
2025-05-12 13:30:04.361633,CANCEL,2.8,0.078,0.04,0.07,0.01,1837376737101863,1837376737167458,1837376737179971,
2025-05-12 13:30:04.362439,NEW,3.6,0.091,0.04,0.08,0.01,1837376737101863,1837376737185352,1837376737192796,
2025-05-12 13:30:04.365701,NEW,6.9,0.096,0.04,0.08,0.02,1837376737101863,1837376737177186,1837376737198186,
2025-05-12 13:30:05.350176,CANCEL,1.5,0.052,0.03,0.05,0.01,1837377727054208,1837377727100826,1837377727106147,
2025-05-12 13:30:05.351458,CANCEL,2.7,0.069,0.03,0.05,0.02,1837377727054208,1837377727104704,1837377727123540,
2025-05-12 13:30:05.352739,NEW,4.0,0.092,0.03,0.07,0.03,1837377727054208,1837377727120514,1837377727145772,
2025-05-12 13:30:05.355847,NEW,7.1,0.075,0.03,0.06,0.02,1837377727054208,1837377727113661,1837377727129100,
2025-05-12 13:30:05.490023,CANCEL,1.4,0.039,0.02,0.03,0.0,1837377866936741,1837377866971197,1837377866975525,
2025-05-12 13:30:05.491192,CANCEL,2.6,0.056,0.02,0.04,0.02,1837377866936741,1837377866974813,1837377866993188,
2025-05-12 13:30:05.492401,NEW,3.8,0.071,0.02,0.05,0.02,1837377866936741,1837377866990222,1837377867007595,
2025-05-12 13:30:05.492732,NEW,4.1,0.063,0.02,0.05,0.02,1837377866936741,1837377866983019,1837377866999921,
2025-05-12 13:30:06.130705,CANCEL,1.6,0.059,0.04,0.05,0.01,1837378507424256,1837378507477257,1837378507483439,
2025-05-12 13:30:06.132493,CANCEL,3.4,0.095,0.04,0.06,0.04,1837378507424256,1837378507480854,1837378507519247,
2025-05-12 13:30:06.133757,NEW,4.6,0.119,0.04,0.07,0.05,1837378507424256,1837378507497395,1837378507543012,
2025-05-12 13:30:06.134716,NEW,5.6,0.128,0.04,0.08,0.04,1837378507424256,1837378507507725,1837378507552580,
2025-05-12 13:30:06.280583,CANCEL,1.7,0.042,0.02,0.03,0.01,1837378657197925,1837378657226710,1837378657239544,
2025-05-12 13:30:06.281220,CANCEL,2.4,0.057,0.02,0.03,0.02,1837378657197925,1837378657232861,1837378657254643,
2025-05-12 13:30:06.282853,NEW,4.0,0.076,0.02,0.05,0.03,1837378657197925,1837378657246467,1837378657273599,
2025-05-12 13:30:06.282974,NEW,4.1,0.058,0.02,0.04,0.02,1837378657197925,1837378657239023,1837378657255564,
2025-05-12 13:30:06.560848,CANCEL,2.1,0.043,0.03,0.04,0.0,1837378937069844,1837378937108738,1837378937112375,
2025-05-12 13:30:06.560859,CANCEL,2.1,0.069,0.03,0.04,0.03,1837378937069844,1837378937112756,1837378937138655,
2025-05-12 13:30:06.563046,NEW,4.3,0.091,0.03,0.06,0.03,1837378937069844,1837378937132313,1837378937160556,
2025-05-12 13:30:06.565315,NEW,6.6,0.071,0.03,0.05,0.02,1837378937069844,1837378937122765,1837378937141189,
2025-05-12 13:30:06.690524,CANCEL,1.7,0.04,0.02,0.04,0.0,1837379067184867,1837379067220835,1837379067224823,
2025-05-12 13:30:06.690542,CANCEL,1.7,0.058,0.02,0.04,0.02,1837379067184867,1837379067224592,1837379067242616,
2025-05-12 13:30:06.692654,NEW,3.8,0.064,0.02,0.06,0.01,1837379067184867,1837379067240953,1837379067249239,
2025-05-12 13:30:06.693319,NEW,4.5,0.068,0.02,0.05,0.02,1837379067184867,1837379067232707,1837379067253146,
2025-05-12 13:30:07.741077,CANCEL,2.2,0.048,0.03,0.04,0.0,1837380117176458,1837380117219459,1837380117224389,
2025-05-12 13:30:07.741087,CANCEL,2.2,0.069,0.03,0.05,0.02,1837380117176458,1837380117223006,1837380117245739,
2025-05-12 13:30:07.743380,NEW,4.5,0.088,0.03,0.07,0.02,1837380117176458,1837380117242483,1837380117264124,
2025-05-12 13:30:07.782266,NEW,43.4,0.076,0.03,0.06,0.02,1837380117176458,1837380117233386,1837380117252212,
2025-05-12 13:30:08.711089,CANCEL,1.6,0.054,0.03,0.05,0.01,1837381087800704,1837381087849406,1837381087855007,
2025-05-12 13:30:08.712248,CANCEL,2.8,0.084,0.03,0.05,0.03,1837381087800704,1837381087852252,1837381087885124,
2025-05-12 13:30:08.714877,NEW,5.4,0.092,0.03,0.09,0.01,1837381087800704,1837381087885735,1837381087893109,
2025-05-12 13:30:08.715054,NEW,5.5,0.095,0.03,0.06,0.03,1837381087800704,1837381087861780,1837381087895213,
2025-05-12 13:30:12.130608,CANCEL,1.8,0.06,0.04,0.05,0.01,1837384507135080,1837384507188592,1837384507195205,
2025-05-12 13:30:12.130625,CANCEL,1.8,0.075,0.04,0.06,0.02,1837384507135080,1837384507192980,1837384507210143,
2025-05-12 13:30:12.132170,NEW,3.3,0.093,0.04,0.07,0.02,1837384507135080,1837384507206816,1837384507228257,
2025-05-12 13:30:12.133778,NEW,4.9,0.091,0.04,0.08,0.01,1837384507135080,1837384507218158,1837384507225803,
2025-05-12 13:30:14.040288,CANCEL,1.7,0.048,0.03,0.04,0.01,1837386416972148,1837386417014870,1837386417020039,
2025-05-12 13:30:14.040311,CANCEL,1.7,0.067,0.03,0.05,0.02,1837386416972148,1837386417018416,1837386417039256,
2025-05-12 13:30:14.041932,NEW,3.3,0.081,0.03,0.07,0.02,1837386416972148,1837386417037873,1837386417053523,
2025-05-12 13:30:14.042791,NEW,4.1,0.075,0.03,0.06,0.02,1837386416972148,1837386417030910,1837386417047171,
2025-05-12 13:30:14.220503,CANCEL,1.7,0.034,0.02,0.03,0.0,1837386597149198,1837386597178865,1837386597182832,
2025-05-12 13:30:14.220512,CANCEL,1.7,0.057,0.02,0.03,0.02,1837386597149198,1837386597181640,1837386597206407,
2025-05-12 13:30:14.222630,NEW,3.8,0.064,0.02,0.05,0.01,1837386597149198,1837386597203351,1837386597213611,
2025-05-12 13:30:14.224660,NEW,5.8,0.07,0.02,0.04,0.03,1837386597149198,1837386597193913,1837386597219091,
2025-05-12 13:30:15.880467,CANCEL,1.8,0.067,0.03,0.05,0.02,1837388256981541,1837388257029963,1837388257048718,
2025-05-12 13:30:15.880487,CANCEL,1.8,0.081,0.03,0.05,0.03,1837388256981541,1837388257035593,1837388257062955,
2025-05-12 13:30:15.882763,NEW,4.1,0.091,0.03,0.07,0.02,1837388256981541,1837388257053848,1837388257072503,
2025-05-12 13:30:15.883534,NEW,4.9,0.082,0.03,0.06,0.02,1837388256981541,1837388257044029,1837388257063486,
2025-05-12 13:30:16.030358,CANCEL,1.6,0.04,0.02,0.04,0.0,1837388407153155,1837388407188923,1837388407192850,
2025-05-12 13:30:16.031787,CANCEL,3.0,0.055,0.02,0.04,0.02,1837388407153155,1837388407191608,1837388407208259,
2025-05-12 13:30:16.032763,NEW,3.9,0.072,0.02,0.05,0.02,1837388407153155,1837388407207338,1837388407225192,
2025-05-12 13:30:16.033268,NEW,4.4,0.062,0.02,0.05,0.01,1837388407153155,1837388407201256,1837388407215102,
2025-05-12 13:30:18.930111,CANCEL,1.5,0.048,0.03,0.04,0.0,1837391306920846,1837391306963567,1837391306968517,
2025-05-12 13:30:18.931328,CANCEL,2.7,0.072,0.03,0.05,0.03,1837391306920846,1837391306967254,1837391306992703,
2025-05-12 13:30:18.933646,NEW,5.0,0.083,0.03,0.07,0.01,1837391306920846,1837391306988765,1837391307003433,
2025-05-12 13:30:18.934138,NEW,5.5,0.09,0.03,0.08,0.01,1837391306920846,1837391307000047,1837391307011128,
2025-05-12 13:30:21.460714,CANCEL,1.8,0.059,0.04,0.05,0.01,1837393837242360,1837393837295301,1837393837301212,
2025-05-12 13:30:21.460719,CANCEL,1.8,0.079,0.04,0.06,0.02,1837393837242360,1837393837299258,1837393837321150,
2025-05-12 13:30:21.462698,NEW,3.8,0.093,0.04,0.07,0.02,1837393837242360,1837393837310820,1837393837335327,
2025-05-12 13:30:21.463535,NEW,4.6,0.086,0.04,0.08,0.01,1837393837242360,1837393837319126,1837393837328724,
2025-05-12 13:30:22.620702,CANCEL,1.5,0.036,0.01,0.02,0.01,1837394997535374,1837394997558477,1837394997571462,
2025-05-12 13:30:22.621224,CANCEL,2.0,0.051,0.01,0.03,0.02,1837394997535374,1837394997564008,1837394997586240,
