timestamp,last_bbo_local_timestamp,bar_number,open,high,low,close,bar_numtick,last_trade_id,bar_counter,trades_volume,time_elapsed_ms,price_diff,raw_price_diff,is_price_bar,is_volume_bar,is_final_split_bar,last_sequence_id,fair_open,fair_high,fair_low,fair_close,ask_open,ask_high,ask_low,ask_close,bid_open,bid_high,bid_low,bid_close,trades_open,trades_high,trades_low,trades_close
2025-05-12 13:29:36.238836,1747042176238,15,,,,,161,1521730527,-10,736.72,3188,-20.0,-22.25,True,False,True,230560247447,,,,,,,,,,,,,,,,
2025-05-12 13:29:43.948564,1747042183948,16,,,,,336,1521730787,-11,1303.94,7709,-20.0,-20.65,True,False,True,230560271880,,,,,,,,,,,,,,,,
2025-05-12 13:30:00.618654,1747042200618,17,,,,,744,1521731202,1,1433.75,16669,20.0,20.15,True,False,True,230560326899,,,,,,,,,,,,,,,,
2025-05-12 13:30:00.968709,1747042200968,18,,,,,36,1521731253,2,230.39,349,20.0,21.55,True,False,True,230560335430,,,,,,,,,,,,,,,,
2025-05-12 13:30:01.498939,1747042201498,19,,,,,47,1521731313,-1,225.43,529,-20.0,-21.05,True,False,True,230560344634,,,,,,,,,,,,,,,,
2025-05-12 13:30:05.409038,1747042205409,20,,,,,301,1521731545,1,1520.0,3909,20.0,21.15,True,False,True,230560382411,,,,,,,,,,,,,,,,
2025-05-12 13:30:06.278737,1747042206278,21,,,,,73,1521731599,2,199.79,869,20.0,25.55,True,False,True,230560394772,,,,,,,,,,,,,,,,
2025-05-12 13:30:06.678697,1747042206678,22,,,,,39,1521731661,-1,213.66,399,-20.0,-21.55,True,False,True,230560403040,,,,,,,,,,,,,,,,
2025-05-12 13:30:14.068924,1747042214068,23,,,,,491,1521731950,-2,655.52,7390,-20.0,-20.55,True,False,True,230560458196,,,,,,,,,,,,,,,,
2025-05-12 13:30:18.328624,1747042218328,24,,,,,297,1521732170,1,1109.82,4259,20.0,21.35,True,False,True,230560489046,,,,,,,,,,,,,,,,
2025-05-12 13:30:22.619075,1747042222619,25,,,,,278,1521732298,-1,547.12,4290,-20.0,-20.45,True,False,True,230560516290,,,,,,,,,,,,,,,,
2025-05-12 13:30:27.118907,1747042227118,26,,,,,218,1521732422,-2,426.66,4499,-20.0,-21.75,True,False,True,230560537030,,,,,,,,,,,,,,,,
2025-05-12 13:30:28.809551,1747042228809,27,,,,,113,1521732658,-3,551.21,1690,-20.0,-20.65,True,False,True,230560553564,,,,,,,,,,,,,,,,
2025-05-12 13:30:33.168689,1747042233168,28,,,,,325,1521732990,-4,368.66,4359,-20.0,-20.45,True,False,True,230560590686,,,,,,,,,,,,,,,,
2025-05-12 13:30:34.212945,1747042234212,29,,,,,75,1521733226,-5,727.64,1044,-20.0,-20.55,True,False,True,230560601265,,,,,,,,,,,,,,,,
2025-05-12 13:30:39.129017,1747042239129,30,,,,,343,1521733518,-6,1445.75,4915,-20.0,-20.45,True,False,True,230560629253,,,,,,,,,,,,,,,,
2025-05-12 13:30:39.339081,1747042239339,31,,,,,21,1521733767,-7,268.77,209,-20.0,-22.45,True,False,True,230560639479,,,,,,,,,,,,,,,,
2025-05-12 13:30:40.988882,1747042240988,32,,,,,137,1521734201,-8,1826.77,1649,-20.0,-20.05,True,False,True,230560653013,,,,,,,,,,,,,,,,
2025-05-12 13:30:41.388525,1747042241388,33,,,,,41,1521734626,-9,1723.75,399,-20.0,-21.45,True,False,True,230560661806,,,,,,,,,,,,,,,,
2025-05-12 13:30:42.109394,1747042242109,34,,,,,60,1521734821,-10,461.61,720,-20.0,-21.75,True,False,True,230560672360,,,,,,,,,,,,,,,,
2025-05-12 13:30:42.938762,1747042242938,35,,,,,76,1521735144,-11,620.61,829,-20.0,-22.25,True,False,True,230560684923,,,,,,,,,,,,,,,,
